PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
SPROHSA149873		0.000000	0.000000	0.000000	
SPROHSA106968		0.000000	0.000000	0.000000	
SPROHSA250506		0.000000	0.000000	0.000000	
SPROHSA112803		0.000000	0.000000	0.000000	
SPROHSA214537		0.000000	0.000000	0.000000	
SPROHSA300549		0.000000	0.000000	0.000000	
SPROHSA172462		0.000000	0.000000	0.000000	
SPROHSA21397		0.000000	0.000000	0.000000	
SPROHSA119746		0.000000	0.000000	0.000000	
SPROHSA212487		0.000000	0.000000	0.000000	
SPROHSA16566		0.000000	0.000000	0.000000	
SPROHSA201180		0.000000	0.000000	0.000000	
SPROHSA186201		0.000000	0.000000	0.000000	
SPROHSA125767		0.000000	0.000000	0.000000	
SPROHSA331361		0.000000	0.000000	0.000000	
SPROHSA182676		0.000000	0.000000	0.000000	
SPROHSA203377		0.000000	0.000000	0.000000	
SPROHSA131823		0.000000	0.000000	0.000000	
SPROHSA179179		0.000000	0.000000	0.000000	
SPROHSA11426		0.000000	0.000000	0.000000	
SPROHSA238875		0.000000	0.000000	0.000000	
SPROHSA257471		0.000000	0.000000	0.000000	
SPROHSA13132		0.000000	0.000000	0.000000	
SPROHSA105091		0.000000	0.000000	0.000000	
SPROHSA16371		0.000000	0.000000	0.000000	
SPROHSA176206		0.000000	0.000000	0.000000	
SPROHSA110489		0.000000	0.000000	0.000000	
SPROHSA120969		0.000000	0.000000	0.000000	
SPROHSA111282		0.000000	0.000000	0.000000	
SPROHSA117632		0.000000	0.000000	0.000000	
SPROHSA157018		0.000000	0.000000	0.000000	
SPROHSA128799		0.000000	0.000000	0.000000	
SPROHSA26848		0.000000	0.000000	0.000000	
SPROHSA186306		0.000000	0.000000	0.000000	
SPROHSA9590		0.000000	0.000000	0.000000	
SPROHSA266607		0.000000	0.000000	0.000000	
SPROHSA205522		0.000000	0.000000	0.000000	
SPROHSA123532		0.000000	0.000000	0.000000	
SPROHSA151242		0.000000	0.000000	0.000000	
SPROHSA27879		0.000000	0.000000	0.000000	
SPROHSA346757		0.000000	0.000000	0.000000	
SPROHSA168631		0.000000	0.000000	0.000000	
SPROHSA264720		0.000000	0.000000	0.000000	
SPROHSA141917		0.000000	0.000000	0.000000	
SPROHSA133973		0.000000	0.000000	0.000000	
SPROHSA199188		0.000000	0.000000	0.000000	
SPROHSA21958		0.000000	0.000000	0.000000	
SPROHSA332651		0.000000	0.000000	0.000000	
SPROHSA122151		0.000000	0.000000	0.000000	
SPROHSA39195		0.000000	0.000000	0.000000	
SPROHSA126711		0.000000	0.000000	0.000000	
SPROHSA159951		0.000000	0.000000	0.000000	
SPROHSA112186		0.000000	0.000000	0.000000	
SPROHSA135641		0.000000	0.000000	0.000000	
SPROHSA168314		0.000000	0.000000	0.000000	
SPROHSA302246		0.000000	0.000000	0.000000	
SPROHSA11638		0.000000	0.000000	0.000000	
SPROHSA100465		0.000000	0.000000	0.000000	
SPROHSA188247		0.000000	0.000000	0.000000	
SPROHSA120986		0.000000	0.000000	0.000000	
SPROHSA135950		0.000000	0.000000	0.000000	
SPROHSA15797		0.000000	0.000000	0.000000	
SPROHSA17744		0.000000	0.000000	0.000000	
SPROHSA100955		0.000000	0.000000	0.000000	
SPROHSA134956		0.000000	0.000000	0.000000	
SPROHSA188676		0.000000	0.000000	0.000000	
SPROHSA151683		0.000000	0.000000	0.000000	
SPROHSA376977		0.000000	0.000000	0.000000	
SPROHSA10999		0.000000	0.000000	0.000000	
SPROHSA271948		0.000000	0.000000	0.000000	
SPROHSA122732		0.000000	0.000000	0.000000	
SPROHSA171410		0.000000	0.000000	0.000000	
SPROHSA164133		0.000000	0.000000	0.000000	
SPROHSA24324		0.000000	0.000000	0.000000	
SPROHSA1041		0.000000	0.000000	0.000000	
SPROHSA117136		0.000000	0.000000	0.000000	
SPROHSA185224		0.000000	0.000000	0.000000	
SPROHSA121358		0.000000	0.000000	0.000000	
SPROHSA180356		0.000000	0.000000	0.000000	
SPROHSA203506		0.000000	0.000000	0.000000	
SPROHSA153110		0.000000	0.000000	0.000000	
SPROHSA173256		0.000000	0.000000	0.000000	
SPROHSA203874		0.000000	0.000000	0.000000	
SPROHSA123293		0.000000	0.000000	0.000000	
SPROHSA151939		0.000000	0.000000	0.000000	
SPROHSA114277		0.000000	0.000000	0.000000	
SPROHSA203609		0.000000	0.000000	0.000000	
SPROHSA106125		0.000000	0.000000	0.000000	
SPROHSA159659		0.000000	0.000000	0.000000	
SPROHSA121109		0.000000	0.000000	0.000000	
SPROHSA104137		0.000000	0.000000	0.000000	
SPROHSA186580		0.000000	0.000000	0.000000	
SPROHSA197653		0.000000	0.000000	0.000000	
SPROHSA213852		0.000000	0.000000	0.000000	
SPROHSA102767		0.000000	0.000000	0.000000	
SPROHSA253834		0.000000	0.000000	0.000000	
SPROHSA15815		0.000000	0.000000	0.000000	
SPROHSA220087		0.000000	0.000000	0.000000	
SPROHSA256775		0.000000	0.000000	0.000000	
SPROHSA325943		0.000000	0.000000	0.000000	
SPROHSA21521		0.000000	0.000000	0.000000	
SPROHSA200670		0.000000	0.000000	0.000000	
SPROHSA141388		0.000000	0.000000	0.000000	
SPROHSA172423		0.000000	0.000000	0.000000	
SPROHSA226523		0.000000	0.000000	0.000000	
SPROHSA196909		0.000000	0.000000	0.000000	
SPROHSA114099		0.000000	0.000000	0.000000	
SPROHSA274862		0.000000	0.000000	0.000000	
SPROHSA118586		0.000000	0.000000	0.000000	
SPROHSA133687		0.000000	0.000000	0.000000	
SPROHSA11829		0.000000	0.000000	0.000000	
SPROHSA113071		0.000000	0.000000	0.000000	
SPROHSA10091		0.000000	0.000000	0.000000	
SPROHSA210475		0.000000	0.000000	0.000000	
SPROHSA329354		0.000000	0.000000	0.000000	
SPROHSA117778		0.000000	0.000000	0.000000	
SPROHSA136383		0.000000	0.000000	0.000000	
SPROHSA367815		0.000000	0.000000	0.000000	
SPROHSA111466		0.000000	0.000000	0.000000	
SPROHSA115464		0.000000	0.000000	0.000000	
SPROHSA122731		0.000000	0.000000	0.000000	
SPROHSA187803		0.000000	0.000000	0.000000	
SPROHSA327552		0.000000	0.000000	0.000000	
SPROHSA208203		0.000000	0.000000	0.000000	
SPROHSA110769		0.000000	0.000000	0.000000	
SPROHSA196838		0.000000	0.000000	0.000000	
SPROHSA154071		0.000000	0.000000	0.000000	
SPROHSA14560		0.000000	0.000000	0.000000	
SPROHSA100879		0.000000	0.000000	0.000000	
SPROHSA171912		0.000000	0.000000	0.000000	
SPROHSA124012		0.000000	0.000000	0.000000	
SPROHSA176670		0.000000	0.000000	0.000000	
SPROHSA221308		0.000000	0.000000	0.000000	
SPROHSA107776		0.000000	0.000000	0.000000	
SPROHSA118533		0.000000	0.000000	0.000000	
SPROHSA353947		0.000000	0.000000	0.000000	
SPROHSA105404		0.000000	0.000000	0.000000	
SPROHSA103720		0.000000	0.000000	0.000000	
SPROHSA124486		0.000000	0.000000	0.000000	
SPROHSA129673		0.000000	0.000000	0.000000	
SPROHSA121157		0.000000	0.000000	0.000000	
SPROHSA116380		0.000000	0.000000	0.000000	
SPROHSA171522		0.000000	0.000000	0.000000	
SPROHSA318965		0.000000	0.000000	0.000000	
SPROHSA79698		0.000000	0.000000	0.000000	
SPROHSA212983		0.000000	0.000000	0.000000	
SPROHSA294743		0.000000	0.000000	0.000000	
SPROHSA360395		0.000000	0.000000	0.000000	
SPROHSA191231		0.000000	0.000000	0.000000	
SPROHSA111670		0.000000	0.000000	0.000000	
SPROHSA174442		0.000000	0.000000	0.000000	
SPROHSA102502		0.000000	0.000000	0.000000	
SPROHSA210903		0.000000	0.000000	0.000000	
SPROHSA287681		0.000000	0.000000	0.000000	
SPROHSA81358		0.000000	0.000000	0.000000	
SPROHSA115360		0.000000	0.000000	0.000000	
SPROHSA135104		0.000000	0.000000	0.000000	
SPROHSA151687		0.000000	0.000000	0.000000	
SPROHSA35211		0.000000	0.000000	0.000000	
SPROHSA12078		0.000000	0.000000	0.000000	
SPROHSA167471		0.000000	0.000000	0.000000	
SPROHSA120236		0.000000	0.000000	0.000000	
SPROHSA91573		0.000000	0.000000	0.000000	
SPROHSA119471		0.000000	0.000000	0.000000	
SPROHSA128232		0.000000	0.000000	0.000000	
SPROHSA141970		0.000000	0.000000	0.000000	
SPROHSA103800		0.000000	0.000000	0.000000	
SPROHSA111306		0.000000	0.000000	0.000000	
SPROHSA167891		0.000000	0.000000	0.000000	
SPROHSA127166		0.000000	0.000000	0.000000	
SPROHSA19508		0.000000	0.000000	0.000000	
SPROHSA365725		0.000000	0.000000	0.000000	
SPROHSA292829		0.000000	0.000000	0.000000	
SPROHSA114351		0.000000	0.000000	0.000000	
SPROHSA122474		0.000000	0.000000	0.000000	
SPROHSA142500		0.000000	0.000000	0.000000	
SPROHSA221398		0.000000	0.000000	0.000000	
SPROHSA321193		0.000000	0.000000	0.000000	
SPROHSA196496		0.000000	0.000000	0.000000	
SPROHSA200650		0.000000	0.000000	0.000000	
SPROHSA253069		0.000000	0.000000	0.000000	
SPROHSA288211		0.000000	0.000000	0.000000	
SPROHSA205960		0.000000	0.000000	0.000000	
SPROHSA384752		0.000000	0.000000	0.000000	
SPROHSA104116		0.000000	0.000000	0.000000	
SPROHSA142644		0.000000	0.000000	0.000000	
SPROHSA229551		0.000000	0.000000	0.000000	
SPROHSA14324		0.000000	0.000000	0.000000	
SPROHSA237142		0.000000	0.000000	0.000000	
SPROHSA144869		0.000000	0.000000	0.000000	
SPROHSA164020		0.000000	0.000000	0.000000	
SPROHSA195166		0.000000	0.000000	0.000000	
SPROHSA106982		0.000000	0.000000	0.000000	
SPROHSA237164		0.000000	0.000000	0.000000	
SPROHSA238883		0.000000	0.000000	0.000000	
SPROHSA119275		0.000000	0.000000	0.000000	
SPROHSA200271		0.000000	0.000000	0.000000	
SPROHSA100859		0.000000	0.000000	0.000000	
SPROHSA15525		0.000000	0.000000	0.000000	
SPROHSA165532		0.000000	0.000000	0.000000	
SPROHSA244451		0.000000	0.000000	0.000000	
SPROHSA116465		0.000000	0.000000	0.000000	
SPROHSA310746		0.000000	0.000000	0.000000	
SPROHSA126177		0.000000	0.000000	0.000000	
SPROHSA202560		0.000000	0.000000	0.000000	
SPROHSA126779		0.000000	0.000000	0.000000	
SPROHSA244751		0.000000	0.000000	0.000000	
SPROHSA337912		0.000000	0.000000	0.000000	
SPROHSA194894		0.000000	0.000000	0.000000	
SPROHSA101553		0.000000	0.000000	0.000000	
SPROHSA138671		0.000000	0.000000	0.000000	
SPROHSA331962		0.000000	0.000000	0.000000	
SPROHSA137040		0.000000	0.000000	0.000000	
SPROHSA170902		0.000000	0.000000	0.000000	
SPROHSA198966		0.000000	0.000000	0.000000	
SPROHSA111944		0.000000	0.000000	0.000000	
SPROHSA96669		0.000000	0.000000	0.000000	
SPROHSA66215		0.000000	0.000000	0.000000	
SPROHSA41432		0.000000	0.000000	0.000000	
SPROHSA135492		0.000000	0.000000	0.000000	
SPROHSA284852		0.000000	0.000000	0.000000	
SPROHSA121955		0.000000	0.000000	0.000000	
SPROHSA119100		0.000000	0.000000	0.000000	
SPROHSA274317		0.000000	0.000000	0.000000	
SPROHSA50713		0.000000	0.000000	0.000000	
SPROHSA224067		0.000000	0.000000	0.000000	
SPROHSA126832		0.000000	0.000000	0.000000	
SPROHSA258509		0.000000	0.000000	0.000000	
SPROHSA118115		0.000000	0.000000	0.000000	
SPROHSA118579		0.000000	0.000000	0.000000	
SPROHSA11020		0.000000	0.000000	0.000000	
SPROHSA189871		0.000000	0.000000	0.000000	
SPROHSA119548		0.000000	0.000000	0.000000	
SPROHSA152649		0.000000	0.000000	0.000000	
SPROHSA191329		0.000000	0.000000	0.000000	
SPROHSA211541		0.000000	0.000000	0.000000	
SPROHSA23625		0.000000	0.000000	0.000000	
SPROHSA100736		0.000000	0.000000	0.000000	
SPROHSA127994		0.000000	0.000000	0.000000	
SPROHSA197561		0.000000	0.000000	0.000000	
SPROHSA14510		0.000000	0.000000	0.000000	
SPROHSA124819		0.000000	0.000000	0.000000	
SPROHSA213615		0.000000	0.000000	0.000000	
SPROHSA141503		0.000000	0.000000	0.000000	
SPROHSA125819		0.000000	0.000000	0.000000	
SPROHSA1330		0.000000	0.000000	0.000000	
SPROHSA15374		0.000000	0.000000	0.000000	
SPROHSA232422		0.000000	0.000000	0.000000	
SPROHSA356095		0.000000	0.000000	0.000000	
SPROHSA2866		0.000000	0.000000	0.000000	
SPROHSA134884		0.000000	0.000000	0.000000	
SPROHSA188296		0.000000	0.000000	0.000000	
SPROHSA387587		0.000000	0.000000	0.000000	
SPROHSA122071		0.000000	0.000000	0.000000	
SPROHSA24643		0.000000	0.000000	0.000000	
SPROHSA117241		0.000000	0.000000	0.000000	
SPROHSA103888		0.000000	0.000000	0.000000	
SPROHSA108753		0.000000	0.000000	0.000000	
SPROHSA182832		0.000000	0.000000	0.000000	
SPROHSA321747		0.000000	0.000000	0.000000	
SPROHSA145948		0.000000	0.000000	0.000000	
SPROHSA100628		0.000000	0.000000	0.000000	
SPROHSA149443		0.000000	0.000000	0.000000	
SPROHSA132274		0.000000	0.000000	0.000000	
SPROHSA33851		0.000000	0.000000	0.000000	
SPROHSA15486		0.000000	0.000000	0.000000	
SPROHSA348813		0.000000	0.000000	0.000000	
SPROHSA123126		0.000000	0.000000	0.000000	
SPROHSA225064		0.000000	0.000000	0.000000	
SPROHSA177369		0.000000	0.000000	0.000000	
SPROHSA106381		0.000000	0.000000	0.000000	
SPROHSA134685		0.000000	0.000000	0.000000	
SPROHSA183254		0.000000	0.000000	0.000000	
SPROHSA140866		0.000000	0.000000	0.000000	
SPROHSA292560		0.000000	0.000000	0.000000	
SPROHSA140704		0.000000	0.000000	0.000000	
SPROHSA197261		0.000000	0.000000	0.000000	
SPROHSA315124		0.000000	0.000000	0.000000	
SPROHSA2744		0.000000	0.000000	0.000000	
O00762	UBE2C	0.000000	0.000000	0.000000	
SPROHSA318680		0.000000	0.000000	0.000000	
SPROHSA223859		0.000000	0.000000	0.000000	
SPROHSA203709		0.000000	0.000000	0.000000	
SPROHSA126034		0.000000	0.000000	0.000000	
SPROHSA142075		0.000000	0.000000	0.000000	
SPROHSA102151		0.000000	0.000000	0.000000	
SPROHSA16266		0.000000	0.000000	0.000000	
SPROHSA119691		0.000000	0.000000	0.000000	
SPROHSA195886		0.000000	0.000000	0.000000	
SPROHSA373303		0.000000	0.000000	0.000000	
SPROHSA239105		0.000000	0.000000	0.000000	
SPROHSA296473		0.000000	0.000000	0.000000	
SPROHSA134180		0.000000	0.000000	0.000000	
SPROHSA59531		0.000000	0.000000	0.000000	
SPROHSA234272		0.000000	0.000000	0.000000	
SPROHSA107726		0.000000	0.000000	0.000000	
SPROHSA124661		0.000000	0.000000	0.000000	
SPROHSA202233		0.000000	0.000000	0.000000	
SPROHSA317335		0.000000	0.000000	0.000000	
SPROHSA192634		0.000000	0.000000	0.000000	
SPROHSA146168		0.000000	0.000000	0.000000	
SPROHSA231980		0.000000	0.000000	0.000000	
SPROHSA116650		0.000000	0.000000	0.000000	
SPROHSA104631		0.000000	0.000000	0.000000	
SPROHSA100196		0.000000	0.000000	0.000000	
SPROHSA13919		0.000000	0.000000	0.000000	
SPROHSA266620		0.000000	0.000000	0.000000	
SPROHSA139322		0.000000	0.000000	0.000000	
SPROHSA63992		0.000000	0.000000	0.000000	
SPROHSA177084		0.000000	0.000000	0.000000	
SPROHSA134458		0.000000	0.000000	0.000000	
SPROHSA16701		0.000000	0.000000	0.000000	
SPROHSA156114		0.000000	0.000000	0.000000	
SPROHSA198461		0.000000	0.000000	0.000000	
SPROHSA127519		0.000000	0.000000	0.000000	
SPROHSA108190		0.000000	0.000000	0.000000	
SPROHSA222570		0.000000	0.000000	0.000000	
SPROHSA126911		0.000000	0.000000	0.000000	
SPROHSA177794		0.000000	0.000000	0.000000	
SPROHSA261910		0.000000	0.000000	0.000000	
SPROHSA141887		0.000000	0.000000	0.000000	
SPROHSA201979		0.000000	0.000000	0.000000	
SPROHSA344168		0.000000	0.000000	0.000000	
SPROHSA222469		0.000000	0.000000	0.000000	
SPROHSA142174		0.000000	0.000000	0.000000	
SPROHSA131506		0.000000	0.000000	0.000000	
SPROHSA20289		0.000000	0.000000	0.000000	
SPROHSA111184		0.000000	0.000000	0.000000	
SPROHSA11921		0.000000	0.000000	0.000000	
SPROHSA212489		0.000000	0.000000	0.000000	
SPROHSA284558		0.000000	0.000000	0.000000	
SPROHSA39191		0.000000	0.000000	0.000000	
SPROHSA224884		0.000000	0.000000	0.000000	
SPROHSA10948		0.000000	0.000000	0.000000	
SPROHSA14316		0.000000	0.000000	0.000000	
SPROHSA108108		0.000000	0.000000	0.000000	
SPROHSA315085		0.000000	0.000000	0.000000	
SPROHSA385517		0.000000	0.000000	0.000000	
SPROHSA168840		0.000000	0.000000	0.000000	
SPROHSA54360		0.000000	0.000000	0.000000	
SPROHSA177802		0.000000	0.000000	0.000000	
SPROHSA1183		0.000000	0.000000	0.000000	
SPROHSA183979		0.000000	0.000000	0.000000	
SPROHSA301969		0.000000	0.000000	0.000000	
SPROHSA267993		0.000000	0.000000	0.000000	
SPROHSA216677		0.000000	0.000000	0.000000	
SPROHSA115573		0.000000	0.000000	0.000000	
SPROHSA208393		0.000000	0.000000	0.000000	
SPROHSA307247		0.000000	0.000000	0.000000	
SPROHSA287909		0.000000	0.000000	0.000000	
SPROHSA374289		0.000000	0.000000	0.000000	
SPROHSA80597		0.000000	0.000000	0.000000	
SPROHSA72933		0.000000	0.000000	0.000000	
SPROHSA105923		0.000000	0.000000	0.000000	
SPROHSA109235		0.000000	0.000000	0.000000	
SPROHSA264050		0.000000	0.000000	0.000000	
SPROHSA112871		0.000000	0.000000	0.000000	
SPROHSA193314		0.000000	0.000000	0.000000	
SPROHSA294417		0.000000	0.000000	0.000000	
SPROHSA130590		0.000000	0.000000	0.000000	
SPROHSA249272		0.000000	0.000000	0.000000	
SPROHSA123194		0.000000	0.000000	0.000000	
SPROHSA3812		0.000000	0.000000	0.000000	
SPROHSA155261		0.000000	0.000000	0.000000	
SPROHSA120975		0.000000	0.000000	0.000000	
SPROHSA267520		0.000000	0.000000	0.000000	
SPROHSA155052		0.000000	0.000000	0.000000	
SPROHSA104880		0.000000	0.000000	0.000000	
SPROHSA124345		0.000000	0.000000	0.000000	
SPROHSA132209		0.000000	0.000000	0.000000	
SPROHSA124303		0.000000	0.000000	0.000000	
SPROHSA189939		0.000000	0.000000	0.000000	
SPROHSA36630		0.000000	0.000000	0.000000	
SPROHSA150122		0.000000	0.000000	0.000000	
SPROHSA48383		0.000000	0.000000	0.000000	
SPROHSA176778		0.000000	0.000000	0.000000	
SPROHSA115408		0.000000	0.000000	0.000000	
SPROHSA106056		0.000000	0.000000	0.000000	
SPROHSA151946		0.000000	0.000000	0.000000	
SPROHSA349958		0.000000	0.000000	0.000000	
SPROHSA274733		0.000000	0.000000	0.000000	
SPROHSA148385		0.000000	0.000000	0.000000	
SPROHSA239981		0.000000	0.000000	0.000000	
SPROHSA155795		0.000000	0.000000	0.000000	
SPROHSA197325		0.000000	0.000000	0.000000	
SPROHSA208285		0.000000	0.000000	0.000000	
SPROHSA106019		0.000000	0.000000	0.000000	
SPROHSA165559		0.000000	0.000000	0.000000	
SPROHSA184770		0.000000	0.000000	0.000000	
SPROHSA116921		0.000000	0.000000	0.000000	
SPROHSA296964		0.000000	0.000000	0.000000	
SPROHSA112358		0.000000	0.000000	0.000000	
SPROHSA171685		0.000000	0.000000	0.000000	
SPROHSA144247		0.000000	0.000000	0.000000	
SPROHSA121388		0.000000	0.000000	0.000000	
SPROHSA209006		0.000000	0.000000	0.000000	
SPROHSA266958		0.000000	0.000000	0.000000	
SPROHSA168434		0.000000	0.000000	0.000000	
SPROHSA90123		0.000000	0.000000	0.000000	
SPROHSA101352		0.000000	0.000000	0.000000	
SPROHSA284346		0.000000	0.000000	0.000000	
SPROHSA145607		0.000000	0.000000	0.000000	
SPROHSA386072		0.000000	0.000000	0.000000	
SPROHSA172254		0.000000	0.000000	0.000000	
SPROHSA309067		0.000000	0.000000	0.000000	
SPROHSA241214		0.000000	0.000000	0.000000	
SPROHSA180283		0.000000	0.000000	0.000000	
SPROHSA133625		0.000000	0.000000	0.000000	
SPROHSA6480		0.000000	0.000000	0.000000	
SPROHSA111968		0.000000	0.000000	0.000000	
SPROHSA171982		0.000000	0.000000	0.000000	
SPROHSA196834		0.000000	0.000000	0.000000	
SPROHSA138818		0.000000	0.000000	0.000000	
SPROHSA162000		0.000000	0.000000	0.000000	
SPROHSA103731		0.000000	0.000000	0.000000	
SPROHSA362077		0.000000	0.000000	0.000000	
SPROHSA213637		0.000000	0.000000	0.000000	
SPROHSA139164		0.000000	0.000000	0.000000	
SPROHSA54330		0.000000	0.000000	0.000000	
SPROHSA134880		0.000000	0.000000	0.000000	
SPROHSA107187		0.000000	0.000000	0.000000	
SPROHSA123191		0.000000	0.000000	0.000000	
SPROHSA221051		0.000000	0.000000	0.000000	
SPROHSA149364		0.000000	0.000000	0.000000	
SPROHSA103613		0.000000	0.000000	0.000000	
SPROHSA113217		0.000000	0.000000	0.000000	
SPROHSA116946		0.000000	0.000000	0.000000	
SPROHSA127092		0.000000	0.000000	0.000000	
SPROHSA130319		0.000000	0.000000	0.000000	
SPROHSA190656		0.000000	0.000000	0.000000	
